agencia,ti,to,indice_indisp,vol_atms,vol_transacao,grupo_controle,onda_fechamento,anomes,anomes_fechamento,periodo_fechamento
99,1266,111374,0.011367,19,8273,NAO,3,202509,202510,PRE
99,1266,111374,0.011367,19,8273,NAO,3,202510,202510,PRE
101,8571,86244,0.099381,6,2718,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
101,8571,86244,0.099381,6,2718,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
101,8571,86244,0.099381,6,2718,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
101,8571,86244,0.099381,6,2718,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
101,8571,86244,0.099381,6,2718,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
101,8571,86244,0.099381,6,2718,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
101,8571,86244,0.099381,6,2718,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
103,6241,106009,0.058872,17,2870,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
103,6241,106009,0.058872,17,2870,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
103,6241,106009,0.058872,17,2870,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
103,6241,106009,0.058872,17,2870,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
103,6241,106009,0.058872,17,2870,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
103,6241,106009,0.058872,17,2870,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
103,6241,106009,0.058872,17,2870,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
107,18415,120572,0.15273,14,17981,NAO,2,202504,202507,PRE
107,18415,120572,0.15273,14,17981,NAO,2,202505,202507,PRE
107,18415,120572,0.15273,14,17981,NAO,2,202506,202507,PRE
107,18415,120572,0.15273,14,17981,NAO,2,202507,202507,PRE
107,18415,120572,0.15273,14,17981,NAO,2,202508,202507,PRE
107,18415,120572,0.15273,14,17981,NAO,2,202509,202507,PRE
107,18415,120572,0.15273,14,17981,NAO,2,202510,202507,PRE
108,19962,117340,0.170121,8,6445,NAO,3,202504,202509,PRE
108,19962,117340,0.170121,8,6445,NAO,3,202505,202509,PRE
108,19962,117340,0.170121,8,6445,NAO,3,202506,202509,PRE
108,19962,117340,0.170121,8,6445,NAO,3,202507,202509,PRE
108,19962,117340,0.170121,8,6445,NAO,3,202508,202509,PRE
108,19962,117340,0.170121,8,6445,NAO,3,202509,202509,PRE
108,19962,117340,0.170121,8,6445,NAO,3,202510,202509,PRE
109,2022,115385,0.017524,12,13768,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
109,2022,115385,0.017524,12,13768,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
109,2022,115385,0.017524,12,13768,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
109,2022,115385,0.017524,12,13768,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
109,2022,115385,0.017524,12,13768,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
109,2022,115385,0.017524,12,13768,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
109,2022,115385,0.017524,12,13768,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
117,17279,97818,0.176644,15,2453,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
117,17279,97818,0.176644,15,2453,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
117,17279,97818,0.176644,15,2453,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
117,17279,97818,0.176644,15,2453,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
117,17279,97818,0.176644,15,2453,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
117,17279,97818,0.176644,15,2453,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
117,17279,97818,0.176644,15,2453,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
119,4196,105543,0.039756,15,8825,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
119,4196,105543,0.039756,15,8825,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
119,4196,105543,0.039756,15,8825,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
119,4196,105543,0.039756,15,8825,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
119,4196,105543,0.039756,15,8825,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
119,4196,105543,0.039756,15,8825,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
119,4196,105543,0.039756,15,8825,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
120,14077,83770,0.168043,5,7694,NAO,3,202504,202509,POS
120,14077,83770,0.168043,5,7694,NAO,3,202505,202509,POS
120,14077,83770,0.168043,5,7694,NAO,3,202506,202509,POS
120,14077,83770,0.168043,5,7694,NAO,3,202507,202509,POS
120,14077,83770,0.168043,5,7694,NAO,3,202508,202509,POS
120,14077,83770,0.168043,5,7694,NAO,3,202509,202509,POS
120,14077,83770,0.168043,5,7694,NAO,3,202510,202509,POS
121,6656,129428,0.051426,11,8374,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
121,6656,129428,0.051426,11,8374,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
121,6656,129428,0.051426,11,8374,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
121,6656,129428,0.051426,11,8374,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
121,6656,129428,0.051426,11,8374,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
121,6656,129428,0.051426,11,8374,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
121,6656,129428,0.051426,11,8374,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
123,5508,82471,0.066787,8,10186,NAO,2,202504,202507,POS
123,18658,93741,0.199038,12,1646,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
123,5250,123496,0.042511,17,16483,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
123,5508,82471,0.066787,8,10186,NAO,2,202505,202507,POS
123,18658,93741,0.199038,12,1646,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
123,5250,123496,0.042511,17,16483,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
123,5508,82471,0.066787,8,10186,NAO,2,202506,202507,POS
123,18658,93741,0.199038,12,1646,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
123,5250,123496,0.042511,17,16483,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
123,5508,82471,0.066787,8,10186,NAO,2,202507,202507,POS
123,18658,93741,0.199038,12,1646,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
123,5250,123496,0.042511,17,16483,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
123,5508,82471,0.066787,8,10186,NAO,2,202508,202507,POS
123,18658,93741,0.199038,12,1646,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
123,5250,123496,0.042511,17,16483,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
123,5508,82471,0.066787,8,10186,NAO,2,202509,202507,POS
123,18658,93741,0.199038,12,1646,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
123,5250,123496,0.042511,17,16483,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
123,5508,82471,0.066787,8,10186,NAO,2,202510,202507,POS
123,18658,93741,0.199038,12,1646,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
123,5250,123496,0.042511,17,16483,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
125,5787,75358,0.076793,10,11536,NAO,3,202504,202508,PRE
125,2651,112963,0.023468,6,10084,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
125,5787,75358,0.076793,10,11536,NAO,3,202505,202508,PRE
125,2651,112963,0.023468,6,10084,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
125,5787,75358,0.076793,10,11536,NAO,3,202506,202508,PRE
125,2651,112963,0.023468,6,10084,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
125,5787,75358,0.076793,10,11536,NAO,3,202507,202508,PRE
125,2651,112963,0.023468,6,10084,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
125,5787,75358,0.076793,10,11536,NAO,3,202508,202508,PRE
125,2651,112963,0.023468,6,10084,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
125,5787,75358,0.076793,10,11536,NAO,3,202509,202508,PRE
125,2651,112963,0.023468,6,10084,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
125,5787,75358,0.076793,10,11536,NAO,3,202510,202508,PRE
125,2651,112963,0.023468,6,10084,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
127,12938,80851,0.160023,5,15349,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
127,5849,84732,0.069029,7,8254,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
127,12938,80851,0.160023,5,15349,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
127,5849,84732,0.069029,7,8254,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
127,12938,80851,0.160023,5,15349,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
127,5849,84732,0.069029,7,8254,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
127,12938,80851,0.160023,5,15349,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
127,5849,84732,0.069029,7,8254,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
127,12938,80851,0.160023,5,15349,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
127,5849,84732,0.069029,7,8254,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
127,12938,80851,0.160023,5,15349,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
127,5849,84732,0.069029,7,8254,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
127,12938,80851,0.160023,5,15349,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
127,5849,84732,0.069029,7,8254,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
128,2229,95376,0.023371,8,11673,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
128,3602,88540,0.040682,7,1099,NAO,3,202504,202510,PRE
128,2229,95376,0.023371,8,11673,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
128,3602,88540,0.040682,7,1099,NAO,3,202505,202510,PRE
128,2229,95376,0.023371,8,11673,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
128,3602,88540,0.040682,7,1099,NAO,3,202506,202510,PRE
128,2229,95376,0.023371,8,11673,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
128,3602,88540,0.040682,7,1099,NAO,3,202507,202510,PRE
128,2229,95376,0.023371,8,11673,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
128,3602,88540,0.040682,7,1099,NAO,3,202508,202510,PRE
128,2229,95376,0.023371,8,11673,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
128,3602,88540,0.040682,7,1099,NAO,3,202509,202510,PRE
128,2229,95376,0.023371,8,11673,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
128,3602,88540,0.040682,7,1099,NAO,3,202510,202510,PRE
129,17549,81235,0.216028,6,4629,NAO,3,202504,202509,PRE
129,17549,81235,0.216028,6,4629,NAO,3,202505,202509,PRE
129,17549,81235,0.216028,6,4629,NAO,3,202506,202509,PRE
129,17549,81235,0.216028,6,4629,NAO,3,202507,202509,PRE
129,17549,81235,0.216028,6,4629,NAO,3,202508,202509,PRE
129,17549,81235,0.216028,6,4629,NAO,3,202509,202509,PRE
129,17549,81235,0.216028,6,4629,NAO,3,202510,202509,PRE
131,17033,83870,0.203088,14,12137,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
131,15489,98233,0.157676,19,17729,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
131,17033,83870,0.203088,14,12137,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
131,15489,98233,0.157676,19,17729,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
131,17033,83870,0.203088,14,12137,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
131,15489,98233,0.157676,19,17729,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
131,17033,83870,0.203088,14,12137,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
131,15489,98233,0.157676,19,17729,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
131,17033,83870,0.203088,14,12137,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
131,15489,98233,0.157676,19,17729,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
131,17033,83870,0.203088,14,12137,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
131,15489,98233,0.157676,19,17729,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
131,17033,83870,0.203088,14,12137,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
131,15489,98233,0.157676,19,17729,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
133,19217,105730,0.181755,17,18653,NAO,2,202504,202507,PRE
133,19217,105730,0.181755,17,18653,NAO,2,202505,202507,PRE
133,19217,105730,0.181755,17,18653,NAO,2,202506,202507,PRE
133,19217,105730,0.181755,17,18653,NAO,2,202507,202507,PRE
133,19217,105730,0.181755,17,18653,NAO,2,202508,202507,PRE
133,19217,105730,0.181755,17,18653,NAO,2,202509,202507,PRE
133,19217,105730,0.181755,17,18653,NAO,2,202510,202507,PRE
134,9702,95151,0.101964,10,1042,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
134,11816,119479,0.098896,13,13798,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
134,9702,95151,0.101964,10,1042,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
134,11816,119479,0.098896,13,13798,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
134,9702,95151,0.101964,10,1042,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
134,11816,119479,0.098896,13,13798,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
134,9702,95151,0.101964,10,1042,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
134,11816,119479,0.098896,13,13798,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
134,9702,95151,0.101964,10,1042,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
134,11816,119479,0.098896,13,13798,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
134,9702,95151,0.101964,10,1042,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
134,11816,119479,0.098896,13,13798,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
134,9702,95151,0.101964,10,1042,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
134,11816,119479,0.098896,13,13798,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
137,18626,99512,0.187173,19,7108,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
137,6628,108964,0.060827,15,16882,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
137,18626,99512,0.187173,19,7108,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
137,6628,108964,0.060827,15,16882,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
137,18626,99512,0.187173,19,7108,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
137,6628,108964,0.060827,15,16882,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
137,18626,99512,0.187173,19,7108,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
137,6628,108964,0.060827,15,16882,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
137,18626,99512,0.187173,19,7108,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
137,6628,108964,0.060827,15,16882,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
137,18626,99512,0.187173,19,7108,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
137,6628,108964,0.060827,15,16882,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
137,18626,99512,0.187173,19,7108,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
137,6628,108964,0.060827,15,16882,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
139,2190,73894,0.029637,12,5342,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
139,2190,73894,0.029637,12,5342,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
139,2190,73894,0.029637,12,5342,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
139,2190,73894,0.029637,12,5342,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
139,2190,73894,0.029637,12,5342,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
139,2190,73894,0.029637,12,5342,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
139,2190,73894,0.029637,12,5342,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
140,4289,93546,0.045849,6,14354,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
140,4289,93546,0.045849,6,14354,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
140,4289,93546,0.045849,6,14354,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
140,4289,93546,0.045849,6,14354,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
140,4289,93546,0.045849,6,14354,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
140,4289,93546,0.045849,6,14354,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
140,4289,93546,0.045849,6,14354,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
142,15288,104371,0.146477,17,11600,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
142,15288,104371,0.146477,17,11600,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
142,15288,104371,0.146477,17,11600,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
142,15288,104371,0.146477,17,11600,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
142,15288,104371,0.146477,17,11600,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
142,15288,104371,0.146477,17,11600,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
142,15288,104371,0.146477,17,11600,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
143,12140,86714,0.14,16,4823,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
143,12140,86714,0.14,16,4823,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
143,12140,86714,0.14,16,4823,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
143,12140,86714,0.14,16,4823,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
143,12140,86714,0.14,16,4823,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
143,12140,86714,0.14,16,4823,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
143,12140,86714,0.14,16,4823,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
145,12667,78163,0.162059,11,6787,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
145,12667,78163,0.162059,11,6787,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
145,12667,78163,0.162059,11,6787,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
145,12667,78163,0.162059,11,6787,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
145,12667,78163,0.162059,11,6787,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
145,12667,78163,0.162059,11,6787,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
145,12667,78163,0.162059,11,6787,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
151,1589,120757,0.013159,6,2889,NAO,3,202504,202510,PRE
151,5889,120337,0.048938,18,1139,NAO,3,202504,202510,PRE
151,2526,77776,0.032478,16,9688,NAO,3,202504,202510,PRE
151,1589,120757,0.013159,6,2889,NAO,3,202505,202510,PRE
151,5889,120337,0.048938,18,1139,NAO,3,202505,202510,PRE
151,2526,77776,0.032478,16,9688,NAO,3,202505,202510,PRE
151,1589,120757,0.013159,6,2889,NAO,3,202506,202510,PRE
151,5889,120337,0.048938,18,1139,NAO,3,202506,202510,PRE
151,2526,77776,0.032478,16,9688,NAO,3,202506,202510,PRE
151,1589,120757,0.013159,6,2889,NAO,3,202507,202510,PRE
151,5889,120337,0.048938,18,1139,NAO,3,202507,202510,PRE
151,2526,77776,0.032478,16,9688,NAO,3,202507,202510,PRE
151,1589,120757,0.013159,6,2889,NAO,3,202508,202510,PRE
151,5889,120337,0.048938,18,1139,NAO,3,202508,202510,PRE
151,2526,77776,0.032478,16,9688,NAO,3,202508,202510,PRE
151,1589,120757,0.013159,6,2889,NAO,3,202509,202510,PRE
151,5889,120337,0.048938,18,1139,NAO,3,202509,202510,PRE
151,2526,77776,0.032478,16,9688,NAO,3,202509,202510,PRE
151,1589,120757,0.013159,6,2889,NAO,3,202510,202510,PRE
151,5889,120337,0.048938,18,1139,NAO,3,202510,202510,PRE
151,2526,77776,0.032478,16,9688,NAO,3,202510,202510,PRE
155,10332,109008,0.094782,19,13146,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
155,10332,109008,0.094782,19,13146,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
155,10332,109008,0.094782,19,13146,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
155,10332,109008,0.094782,19,13146,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
155,10332,109008,0.094782,19,13146,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
155,10332,109008,0.094782,19,13146,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
155,10332,109008,0.094782,19,13146,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
157,2883,93410,0.030864,16,18653,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
157,2883,93410,0.030864,16,18653,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
157,2883,93410,0.030864,16,18653,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
157,2883,93410,0.030864,16,18653,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
157,2883,93410,0.030864,16,18653,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
157,2883,93410,0.030864,16,18653,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
157,2883,93410,0.030864,16,18653,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
164,8864,109870,0.080677,11,5766,NAO,2,202504,202507,PRE
164,8864,109870,0.080677,11,5766,NAO,2,202505,202507,PRE
164,8864,109870,0.080677,11,5766,NAO,2,202506,202507,PRE
164,8864,109870,0.080677,11,5766,NAO,2,202507,202507,PRE
164,8864,109870,0.080677,11,5766,NAO,2,202508,202507,PRE
164,8864,109870,0.080677,11,5766,NAO,2,202509,202507,PRE
164,8864,109870,0.080677,11,5766,NAO,2,202510,202507,PRE
167,10433,120301,0.086724,13,10224,NAO,3,202504,202510,PRE
167,8847,89710,0.098618,11,3061,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
167,10433,120301,0.086724,13,10224,NAO,3,202505,202510,PRE
167,8847,89710,0.098618,11,3061,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
167,10433,120301,0.086724,13,10224,NAO,3,202506,202510,PRE
167,8847,89710,0.098618,11,3061,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
167,10433,120301,0.086724,13,10224,NAO,3,202507,202510,PRE
167,8847,89710,0.098618,11,3061,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
167,10433,120301,0.086724,13,10224,NAO,3,202508,202510,PRE
167,8847,89710,0.098618,11,3061,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
167,10433,120301,0.086724,13,10224,NAO,3,202509,202510,PRE
167,8847,89710,0.098618,11,3061,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
167,10433,120301,0.086724,13,10224,NAO,3,202510,202510,PRE
167,8847,89710,0.098618,11,3061,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
172,15453,103859,0.148788,5,12289,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
172,15453,103859,0.148788,5,12289,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
172,15453,103859,0.148788,5,12289,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
172,15453,103859,0.148788,5,12289,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
172,15453,103859,0.148788,5,12289,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
172,15453,103859,0.148788,5,12289,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
172,15453,103859,0.148788,5,12289,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
173,7695,97117,0.079234,18,15764,NAO,3,202504,202509,POS
173,7695,97117,0.079234,18,15764,NAO,3,202505,202509,POS
173,7695,97117,0.079234,18,15764,NAO,3,202506,202509,POS
173,7695,97117,0.079234,18,15764,NAO,3,202507,202509,POS
173,7695,97117,0.079234,18,15764,NAO,3,202508,202509,POS
173,7695,97117,0.079234,18,15764,NAO,3,202509,202509,POS
173,7695,97117,0.079234,18,15764,NAO,3,202510,202509,POS
174,16776,122421,0.137035,18,3660,NAO,3,202504,202508,PRE
174,16776,122421,0.137035,18,3660,NAO,3,202505,202508,PRE
174,16776,122421,0.137035,18,3660,NAO,3,202506,202508,PRE
174,16776,122421,0.137035,18,3660,NAO,3,202507,202508,PRE
174,16776,122421,0.137035,18,3660,NAO,3,202508,202508,PRE
174,16776,122421,0.137035,18,3660,NAO,3,202509,202508,PRE
174,16776,122421,0.137035,18,3660,NAO,3,202510,202508,PRE
180,7012,103313,0.067871,12,11293,NAO,3,202504,202510,PRE
180,15569,90229,0.17255,7,13270,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
180,16455,85228,0.19307,6,12136,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
180,7012,103313,0.067871,12,11293,NAO,3,202505,202510,PRE
180,15569,90229,0.17255,7,13270,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
180,16455,85228,0.19307,6,12136,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
180,7012,103313,0.067871,12,11293,NAO,3,202506,202510,PRE
180,15569,90229,0.17255,7,13270,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
180,16455,85228,0.19307,6,12136,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
180,7012,103313,0.067871,12,11293,NAO,3,202507,202510,PRE
180,15569,90229,0.17255,7,13270,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
180,16455,85228,0.19307,6,12136,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
180,7012,103313,0.067871,12,11293,NAO,3,202508,202510,PRE
180,15569,90229,0.17255,7,13270,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
180,16455,85228,0.19307,6,12136,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
180,7012,103313,0.067871,12,11293,NAO,3,202509,202510,PRE
180,15569,90229,0.17255,7,13270,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
180,16455,85228,0.19307,6,12136,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
180,7012,103313,0.067871,12,11293,NAO,3,202510,202510,PRE
180,15569,90229,0.17255,7,13270,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
180,16455,85228,0.19307,6,12136,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
183,17477,128933,0.135551,9,15361,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
183,17477,128933,0.135551,9,15361,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
183,17477,128933,0.135551,9,15361,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
183,17477,128933,0.135551,9,15361,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
183,17477,128933,0.135551,9,15361,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
